"TCD","DLOC","TCLOC","scores_ANN"
0.2,11,22,2.2
0.2,63,79,2.7
0.4,4,4,5.5
0.5,6,6,3.2
0.1,4,6,1.5
0.3,6,6,3.5
0.2,5,5,0.3
0.2,15,16,2.1
0.1,5,5,5.8
0.2,17,18,1.8
0.5,20,20,2.4
0.2,35,73,2.9
0.3,20,20,3.3
0.1,0,4,5.1
0.2,6,6,5.6
0.3,3,3,5.6
0.2,14,14,4.2
0.1,25,56,2.4
0.3,90,122,4.3
0.3,176,193,4
0.1,5,5,5.6
0,3,6,1.4
0.1,3,18,2.2
0.2,4,9,2.5
0.4,3,6,4.3
0.2,8,24,2.4
0.4,42,43,2.5
0.3,52,54,3.4
0.3,3,3,3.7
0,6,6,3.4
0.5,14,14,2.1
0.5,24,24,3.8
0,1,2,2.3
0.1,7,72,8.5
0.4,105,146,2.8
0,1,2,2.4
0.3,62,71,6
0,0,15,2.9
0.2,38,43,4.2
0.3,168,231,5.7
0.3,16,45,3.9
0.1,0,15,3.6
0.1,13,14,3.5
0.2,11,19,3.9
0.3,8,27,2
0.2,5,5,3.3
0.1,15,32,4.1
0.2,26,26,4.5
0.3,13,13,4.2
0.1,1,2,0.8
0.7,13,13,3.2
0.3,0,2,6.2
0.1,4,5,4.1
0.6,16,16,3.1
0.3,37,37,3.4
0.1,1,2,1.2
0.1,1,4,2.8
0,0,15,3.8
0.5,51,77,3.7
0,3,5,2.6
0.3,5,6,2.2
0.3,86,123,3.8
0.2,4,7,1.2
0.3,3,3,0.3
0.2,34,71,2.3
0.4,4,6,1.4
0.1,0,7,6.4
0.2,11,11,2.8
0,0,5,2.9
0.7,25,25,4.8
0,3,10,5.4
0.1,3,9,1.9
0,3,3,3.2
0.1,9,27,0.8
0.2,84,139,5
0.1,1,13,3.7
0.1,3,7,1.9
0.2,3,9,1.7
0.3,37,52,3
0.2,5,8,0.8
0.2,22,22,7.3
0.1,8,22,6.9
0.1,20,27,0.9
0.1,4,65,2.6
0.2,0,3,3
0.2,3,6,3.2
0.2,30,34,3
0,3,5,4.2
0.4,321,425,6.3
0.1,9,15,1.4
0,4,5,2.8
0.1,14,18,1.2
0.4,368,380,5
0.1,7,7,5
0.2,7,7,0.5
0.3,10,10,4.3
0.5,6,6,3.5
0.3,31,31,3.2
0.1,4,4,6.6
0.2,102,102,8.5
0.3,3,3,4
0.1,12,12,3.2
0.2,17,17,3.4
0.1,4,25,3.5
0.1,3,9,3.4
0.2,11,11,1.3
0,0,7,4.2
0.2,0,1,4
0.5,16,16,3.8
0.4,10,10,3.5
0.3,14,22,3.2
0.3,4,4,2.5
0.2,16,17,7.9
0.3,14,14,5.2
0.5,33,35,4.9
0.1,2,2,3.9
0.1,7,15,2.8
0.2,14,14,4.9
0.2,7,7,3.2
0.3,26,26,5.2
0.1,4,5,3.4
0,2,5,3.2
0.1,2,2,1.9
0,3,8,3.4
0,2,3,3.4
0,6,8,4.1
0.2,11,11,4.6
0.2,10,25,3.2
0.2,0,5,4.1
0.1,14,14,5.2
0.1,25,38,4.1
0.2,56,57,4.3
0.2,9,9,3.9
0.3,23,23,5.4
0.5,5,5,4.6
0.2,0,17,3.1
0.1,4,4,4
0,3,9,4.3
0.1,3,55,5.7
0.1,4,10,0.8
0.3,17,17,3.7
0.3,3,22,4.3
0.4,8,9,7
0.2,5,74,0.2
0.5,7,7,3.2
0.4,7,7,3.4
0.2,4,6,5.3
0.5,12,12,1.8
0.1,3,9,4.3
0.2,14,17,3.2
0.2,15,22,4
0.2,4,9,1.4
0,2,3,3.6
0.2,16,17,3.4
0.2,12,18,2.4
0.1,6,10,6.8
0.2,0,4,2.5
0.4,3,3,6.5
0.1,2,2,2.9
0.2,18,32,2.2
0.3,11,13,1.2
0.7,66,66,3.4
0,0,18,4.4
0.2,0,2,2.2
0.3,51,56,5
0.1,6,6,1.7
0.1,8,13,3.7
0.1,0,2,1.4
0.1,7,8,2.9
0.1,0,3,5.4
0.1,5,53,2.9
0.1,8,36,3.7
0.1,0,6,4.8
0.3,15,15,4.4
0.1,4,75,4.2
0.2,5,5,3.8
0.1,5,9,1.8
0.5,10,11,5.5
0.1,8,8,2.8
0,2,6,2.9
0.1,8,19,4.4
0.2,4,8,0.8
0,7,8,5.4
0.1,3,3,6.7
0.6,57,153,7.8
0.4,3,3,2.5
0.2,34,37,5.7
0.1,0,3,1.2
0.1,36,53,4.3
0.3,3,3,1.2
0.2,4,5,5.2
0.1,32,42,5.3
0.1,8,9,5
0.2,99,154,4.8
0.1,54,60,3.1
0.1,32,32,3.3
0.4,13,13,1.9
0.6,46,46,2.6
0.2,10,23,4.4
0.3,74,80,3.8
0.5,26,39,2.5
0.3,52,69,3.1
0.1,1,13,4.4
0.3,19,21,2.9
0.1,3,7,7.2
0.4,0,4,6.2
0.4,18,18,2.4
0.2,13,43,2.6
0.3,13,13,2.7
0.3,4,4,4.6
0.1,46,48,4.6
0,1,1,3.9
0.2,17,33,3
0.3,27,30,4.2
0,3,4,4.7
0.5,54,54,3.3
0.2,5,5,4.2
0.2,5,11,1.5
0.3,107,109,6.3
0.4,104,117,4.9
0,0,0,7.4
0.2,21,78,1.5
0.6,8,8,2.8
0.3,7,7,3.8
0.4,25,26,5.1
0.5,27,49,2.4
0.1,7,7,5.2
0.1,3,4,5.2
0.5,5,5,3.2
0.2,21,26,3.3
0.2,5,5,4.6
0.1,14,20,0.8
0.5,22,22,2.4
0.4,32,42,3.3
0.5,237,252,4.3
0.4,34,34,3.7
0.3,25,26,4.1
0.1,9,10,2.3
0,4,6,2.7
0.6,26,40,2.5
0.2,11,11,3.7
0.1,3,3,5.6
0.4,6,7,1.9
0.1,3,7,4
0.6,9,9,1.2
0.1,7,7,1.2
0.3,24,36,4.4
0.3,13,21,5.4
0,1,5,4.6
0.1,3,12,4.2
0.2,4,4,0.2
0,6,12,2.3
0.5,7,7,1.9
0.2,26,64,3.2
0.5,29,29,3.2
0,1,4,1.9
0.1,25,29,2.8
0,0,4,2
0.1,3,4,3.7
0,10,24,6.9
0.6,13,13,4.8
0.2,16,25,0.8
0.2,19,29,3
0.2,5,5,5.6
0.4,175,188,5.1
0.2,41,54,7.1
0.1,0,6,1.6
0.5,5,5,3.7
0.2,31,36,5.3
0.2,75,168,2
0.3,24,26,2.1
0.6,7,7,4.2
0.8,45,47,2.4
0.1,4,17,3.9
0.6,8,8,7
0.4,49,51,4.3
0.6,83,86,4.6
0.5,183,203,3.3
0.2,5,15,3
0.2,36,102,3.6
0.4,41,42,5.2
0.1,4,8,2.4
0.5,54,58,2.6
0.3,90,90,5.5
0,0,16,3.4
0.1,4,5,2.9
0.1,0,3,3.5
0.2,6,7,2.1
0.4,29,31,4.6
0.2,21,50,4.2
0.2,3,17,3.8
0.1,10,16,4.7
0,5,12,6.3
0.1,0,2,4.2
0.2,18,33,0.9
0.2,17,24,3.5
0,3,16,4.4
0,5,6,2.9
0.3,34,46,6.1
0,18,21,5.4
0.4,38,38,2.5
0.1,12,35,3.8
0.3,60,103,1.8
0.1,5,24,3.7
0.2,0,2,1.9
0.3,20,28,5.4
0.3,5,5,3.8
0.4,32,34,1.7
0.4,14,34,2
0,7,10,3.8
0.6,9,9,0.3
0.1,4,10,6.2
0,3,4,3.5
0.2,5,45,6
0.2,9,26,2.9
0.3,6,27,5.4
0.1,13,17,5.5
0.1,7,9,3.6
0.4,170,170,3.5
0.3,43,50,2.6
0,4,4,4
0.3,21,33,3.8
0.1,15,18,2.6
0.3,34,120,8
0.2,9,9,2.8
0.1,11,11,5.4
0.2,0,2,4.2
0.1,12,16,2.7
0.1,22,36,2.6
0.1,10,10,3.7
0.3,5,5,3.4
0.3,39,46,2.5
0.2,89,94,2.7
0.6,20,20,3.1
0.3,17,17,4
0.4,25,25,4
0.5,26,26,2.6
0.1,12,31,4.2
0.3,18,18,4.1
0.2,17,29,4.1
0.1,10,32,5.5
0,3,3,2.3
0.3,54,54,5.5
0.4,70,73,4.8
0.4,46,57,2.8
0.5,72,74,2.6
0.4,35,44,6.9
0.5,70,70,3.1
0.1,3,7,4.4
0.4,31,42,3.2
0.1,10,15,2.4
0.5,82,128,3.1
0.1,0,7,3
0.5,42,42,2.4
0.6,8,8,1.4
0.4,8,8,4.1
0.1,17,17,2.5
0.1,12,22,2.8
0.2,21,21,4.8
0.1,0,1,0.8
0.3,5,7,2
0.1,11,26,3.3
0,0,9,4
0.5,27,27,2.6
0.2,33,36,2.5
0,4,10,6.6
0.6,24,24,3.3
0.1,3,9,2.6
0.2,17,17,2.4
0.6,19,19,4
0.2,6,60,3.4
0.1,12,12,5.2
0.3,14,20,3.7
0.4,21,21,3.7
0.1,8,19,3.2
0.3,17,28,2.3
0,1,2,5.4
0.5,182,182,3.4
0.3,171,201,6.3
0.1,6,7,1.2
0.2,31,41,2.5
0,2,2,4.4
0.1,15,27,3.4
0.4,10,12,4.8
0.1,4,11,6.3
0.6,13,13,1.6
0.1,12,16,2.6
0.1,7,8,1.2
0.6,80,80,3.6
0.2,6,6,2.3
0.1,7,27,5.3
0,7,9,4.7
0.1,7,10,5.2
0,4,7,2.3
0,1,6,5.5
0.1,3,5,6.2
0.2,0,7,1.4
0.1,11,11,4.6
0.3,5,5,2.2
0.5,19,19,4.6
0.1,3,24,3.2
0.2,5,14,3.4
0.4,33,33,5.2
0.1,15,20,3.1
0.1,24,32,4.4
0.4,107,120,3.6
0,1,14,5.6
0.3,27,33,3.7
0.2,39,103,2.7
0,9,11,3.9
0.4,23,24,5.9
0,1,5,1.7
0,4,6,1.9
0,5,11,3.9
0,0,4,1.7
0.2,36,100,4
0.5,19,19,5.4
0.1,10,10,6.4
0.2,4,4,3.3
0.5,130,130,3.2
0.3,33,33,3.7
0.5,14,19,4.1
0.5,19,19,1.5
0.5,69,72,4.2
0.2,13,13,1.9
0.1,31,31,2.6
0.2,26,26,3.7
0.2,5,14,3.6
0.4,60,60,3.4
0.4,55,60,4.2
0,5,5,3.6
0.4,40,41,1.3
0.4,11,12,4.4
0.6,22,22,4.9
0.2,16,25,4.9
0.3,9,13,1.6
0.3,12,18,4.1
0.5,119,122,4.7
0.5,42,42,1.9
0.5,24,24,2.2
0.2,28,28,4.2
0.7,111,111,3
0.2,43,47,5.3
0.2,10,10,5.8
0.2,8,15,5.4
0.2,43,54,6.2
0.1,4,5,2.2
0.3,3,3,4.1
0.1,7,16,3.9
0.4,63,63,2.8
0.2,73,142,1.5
0.6,41,46,4
0.3,46,48,4.5
0,21,120,5.4
0.3,44,45,5.4
0.3,66,80,3.1
0.3,28,33,6.5
0.1,1,5,5.9
0.1,9,10,4.8
0.7,14,14,4.1
0.2,9,9,3
0.2,9,17,5.4
0.4,30,30,2.5
0.2,6,9,2.2
0.1,3,3,7.2
0,0,2,5.9
0.1,4,5,1.4
0.1,8,9,4.2
0.2,7,7,3.1
0.6,17,28,4.1
0.6,480,531,8.3
0.3,158,182,5.6
0.7,19,22,4.1
0.2,5,5,4.9
0.4,28,28,5.1
0.1,7,9,3
0.1,0,8,4.4
0.3,44,63,0.7
0.4,32,32,3.9
0.2,138,147,6
0.4,5,6,4.1
0.1,0,3,5.7
0.1,4,6,5.6
0.3,23,23,4.7
0.3,8,13,2.5
0.1,0,14,6
0.1,4,7,1.7
0.1,2,2,4.2
0.1,3,6,1.7
0.5,24,24,2.4
0.2,6,13,4.5
0.7,12,12,3.4
0.6,11,11,3.3
0.3,45,55,4.3
0.1,2,2,4.9
0.6,62,71,3.2
0.4,5,5,1.7
0.6,14,14,3.6
0.2,3,4,2.8
0.7,23,23,2.3
0.2,35,35,2.9
0.1,6,17,3
0.3,27,27,3.6
0.6,89,94,2.6
0.1,2,2,5
0.1,9,11,4.9
0.3,4,4,3.2
0.1,2,2,4.8
0.3,5,5,2.9
0.5,96,96,4.7
0.7,73,73,3.3
0.3,18,18,2.9
0.1,6,6,4.9
0,12,48,4.3
0.5,28,28,5
0.3,6,6,3.6
0.1,6,9,7.7
0.6,17,17,1.7
0.4,10,10,3.8
0.1,2,2,4
0.3,22,22,4
0.2,9,10,4.1
0.2,16,17,3.6
0.6,8,8,4.8
0.2,3,11,2.3
0.1,2,2,4.5
0.1,2,4,4.9
0.5,26,32,4.6
0.3,20,20,4
0,2,4,4.6
0.3,70,70,4.6
0.3,44,44,4.5
0.5,40,40,4.4
0.1,6,52,5.4
0,0,1,5.3
0.3,64,64,4.7
0.4,6,6,2
0.3,9,9,4
0.3,0,26,1.9
0.4,9,9,4
0.4,14,14,3.7
0.2,3,5,2.5
0.4,3,3,3.5
0.4,137,140,3.7
0.3,22,22,3.6
0.4,3,64,2.6
0.2,2,2,1.9
0.1,7,16,3.2
0.1,13,14,4.7
0.7,16,16,3.3
0.5,37,41,3.4
0.4,0,17,1.9
0.1,3,8,5.6
0.3,18,18,3.1
0.5,19,19,3.5
0,3,16,3.6
0.5,16,19,2.4
0.3,31,36,4.4
0.2,14,14,2.8
0.7,12,12,3.3
0.2,36,36,3.5
0.3,27,31,4.6
0.6,63,63,2.8
0.3,54,61,4.3
0.1,5,5,1.4
0.2,6,14,4.1
0.3,16,16,3
0.2,6,9,2.8
0.2,4,4,1.4
0.5,13,13,1.2
0,4,7,4.9
0.2,2,2,4.8
0.6,22,22,1.2
0.5,31,31,3.3
0.7,62,70,3.1
0.1,11,12,3.8
0.2,4,5,1.4
0.3,12,12,1.7
0.5,763,775,9.1
0.1,6,6,7.5
0.1,5,6,3.9
0.2,12,12,2.6
0.5,36,36,3.5
0.7,33,33,3
0.3,49,52,1.1
0.4,25,25,5
0.3,28,29,4.1
0.3,42,59,1.3
0.2,3,3,0.9
0.5,21,21,3.3
0.1,6,12,1.5
0.2,54,60,3.7
0.4,11,11,2.8
0,4,4,4.6
0.2,9,10,3.9
0.4,15,22,1.4
0.2,0,16,3.4
0.3,66,78,2.8
0.2,4,6,2
0,1,2,6.3
0.4,7,7,2.4
0.3,89,102,6.1
0.1,3,3,6.6
0.5,14,14,4
0.4,3,3,3.9
0.7,13,13,0.8
0.2,64,74,6.3
0.4,35,47,3.2
0.1,0,11,4.1
0.1,18,24,6.3
0.2,19,36,4
0.5,16,20,4
0.1,0,8,3.5
0.1,0,4,3.2
0.1,32,65,5.8
0.7,69,69,2.6
0.5,56,56,3
0.2,9,10,5.6
0.3,48,56,5.5
0.4,87,87,3.2
0.5,7,7,3.3
0.2,0,1,2.5
0.6,22,22,2.3
0.1,3,10,0.7
0.5,5,5,5.3
0.3,27,29,2.2
0,1,3,7.1
0.3,25,29,5.8
0.5,12,15,2.4
0.3,24,27,0.6
0.4,94,94,4.1
0.2,0,1,6.3
0.6,13,17,2
0.3,6,16,0.2
0.4,71,71,3.4
0,4,9,2.6
0.1,7,9,4.7
0.2,21,22,4.1
0.5,36,36,1.9
0.4,14,14,3.2
0.2,10,11,4.2
0.4,5,11,2.7
0.1,0,90,5.4
0.4,92,92,3.4
0.4,19,19,2.2
0.5,31,33,3.8
0.3,5,16,0.7
0.3,10,10,1.2
0.1,3,5,3.7
0,3,3,1.4
0.4,226,228,4.2
0.2,4,5,4.3
0.1,12,47,3.8
0,1,6,6.5
0.3,7,7,3.5
0.4,12,12,3.6
0.2,17,17,2.7
0.5,17,17,1.2
0.1,5,9,2.8
0.1,3,7,4.7
0.1,3,4,1.3
0,2,2,4.6
0.3,69,72,3.9
0.1,6,6,4.1
0.3,494,719,6.9
0.3,3,3,6
0.4,40,40,4
0.3,113,194,6.6
0.3,38,39,3.8
0.1,0,7,3.6
0.3,357,650,4.5
0.2,2,2,2.2
0.3,61,63,1.7
0.2,7,7,3.6
0.3,23,25,4.4
0,3,5,4.4
0.1,1,10,3.6
0.2,0,38,1.6
0.3,18,18,4.2
0.1,11,11,3.9
0.2,27,27,3.9
0.3,202,213,4.4
0.2,41,45,5.2
0,4,7,1.3
0.2,14,16,4
0.2,5,6,4.7
0.3,15,24,1.5
0.2,0,4,4.2
0.3,53,53,4.9
0.2,0,2,2.7
0.1,4,6,4.7
0.1,5,8,2.3
0.4,6,6,5.5
0.3,29,70,1.9
0.4,11,11,5.5
0.2,15,15,4
0.3,21,21,2.3
0.1,1,1,3.9
0.2,23,23,4.3
0.1,20,25,7
0.3,3,4,4.1
0.5,78,78,2.4
0.2,5,5,2.1
0.2,1,32,1
0.4,15,194,5.1
0,3,9,3.4
0.4,21,21,3.6
0.3,46,46,3.3
0.2,7,8,0.7
0,5,8,3.6
0.2,16,32,2.9
0.6,35,35,2.3
0.1,15,16,3.2
0.5,27,27,3.5
0.3,12,73,1.7
0.1,86,86,6.5
0,0,17,3.1
0.3,15,16,5
0.1,0,15,4.5
0.3,169,178,5.9
0.4,18,18,2.2
0.5,31,31,2.4
0.2,2,2,2
0.4,37,40,2.6
0.4,30,30,5.3
0.5,27,32,6.5
0.6,41,42,3
0.5,47,67,1.7
0.5,16,22,1.2
0.4,177,178,5.9
0.4,27,27,3.9
0.3,19,19,2.7
0.1,6,17,3.1
0.2,16,16,3.7
0.2,32,35,4.5
0.2,61,67,4.2
0.4,60,77,2.6
0.2,9,9,3.1
0,3,5,2.5
0.2,3,11,2.9
0.2,25,42,3.6
0.1,0,4,3.8
0.1,0,7,4.7
0.1,3,9,4.1
0.3,22,22,3.3
0.2,19,20,2
0.3,13,32,4.3
0.5,31,31,2
0,0,1,8.5
0.2,30,35,4.5
0.1,5,6,4.9
0.3,68,87,5
0,5,5,3.3
0.1,4,7,7.1
0.1,17,17,6.4
0.4,25,27,2.8
0.1,6,10,1.6
0,4,8,5.3
0.1,3,4,3.5
0.5,12,12,6.7
0.1,0,4,6
0.1,10,10,6
0.1,66,68,7
0.1,14,17,6.4
0.2,24,24,5.1
0.3,17,25,4.4
0.1,6,9,3.5
0.5,1771,1780,8
0.6,6,71,4.8
0.5,20,20,1.9
0.3,18,24,1.5
0.4,20,20,2.8
0.1,4,15,3.4
0.2,3,3,4.8
0,9,25,4.6
0.2,22,24,3.5
0.3,30,68,4.6
0.4,27,35,4
0.5,18,18,3.4
0.4,74,78,2.6
0.4,4,4,3.5
0.3,4,4,1.2
0.1,25,26,7
0.1,7,15,7
0.6,64,64,5.3
0.4,11,11,2.2
0.3,3,5,2.6
0.4,36,36,2.3
0.3,28,40,1.3
0.4,9,9,3.5
0,0,16,3.9
0.2,4,4,2.9
0.3,16,22,4.1
0.4,15,15,1.9
0.2,11,11,1.7
0.2,23,23,2.5
0.3,48,48,2.6
0.1,38,45,6.7
0.2,6,23,4.3
0.3,4,4,1.5
0.1,6,12,3
0.6,10,10,3.5
0.3,11,25,2
0.3,0,10,3.3
0.1,12,12,6.2
0.2,11,11,4.7
0,0,3,6.1
0.4,8,8,4
0.1,3,3,5.1
0.1,14,17,4.6
0.1,0,7,3.3
0.5,57,61,7.1
0.5,59,59,2.5
0.5,8,79,3.7
0.1,5,9,7
0.3,14,14,3.8
0.4,195,215,3.8
0.5,136,138,4.7
0.1,1,3,3.2
0.1,6,7,3
0.3,4,4,4.1
0.2,6,8,0.8
0.1,6,6,2.7
0.4,15,15,1.6
0.1,5,6,4
0,3,9,4.7
0,3,4,4.5
0.7,25,25,3.1
0,3,4,4.4
0.4,19,20,5
0.2,11,13,4
0.3,3,33,1.2
0.6,36,48,3.6
0.5,29,30,0.6
0.6,34,34,4.5
0.3,47,47,3.1
0.1,17,21,6.3
0.3,41,54,1.9
0.3,9,9,2.4
0.3,88,94,3.6
0.3,4,10,4.4
0,0,0,8.1
0.2,5,5,3.1
0.3,83,91,3.7
0.3,14,15,5.2
0.6,413,1105,1.7
0.1,36,43,6.4
0.2,7,7,2.9
0.5,9,10,2.2
0.1,17,17,2.7
0.4,3,3,4.7
0.2,4,9,4.4
0.2,18,18,2.9
0.2,3,4,3.2
0.7,40,43,2.1
0.1,74,109,6.9
0.6,24,24,4.9
0.2,0,2,3.5
0.3,28,36,4
0.2,0,6,2.7
0.4,13,13,7
0.4,7,12,3.6
0.1,6,58,3.5
0,6,12,5.3
0,0,2,4.7
0.3,20,20,3.4
0.5,21,21,1.5
0.3,99,114,3.6
0.2,10,10,2.5
0.3,28,28,4.2
0.1,7,7,6
0.1,5,67,6.6
0.2,1,45,6.6
0.5,15,15,4
0.6,29,29,4
0.4,12,20,1.9
0.1,26,34,6.4
0,7,7,2.7
0,1,2,6.9
0.2,22,22,5
0.3,3,7,4.3
0.5,18,19,2.4
0.2,14,50,4.6
0.2,7,20,3.5
0.4,17,27,4.3
0.8,15,15,0.2
0.1,6,6,3.2
0.2,8,11,3
0.6,15,15,1.9
0.2,4,11,4.8
0.1,10,12,4.8
0.2,5,7,4
0.8,26,26,0.4
0.3,14,20,4.8
0.1,0,8,4.8
0.4,16,16,2.4
0.2,5,8,4
0.1,2,3,2.1
0.1,0,7,4.8
0.3,0,12,4.1
0.2,13,13,3.2
0.1,5,7,4
0.1,2,5,4.9
0.4,4,4,3.3
0.2,41,41,3.2
0.4,21,22,3.6
0.1,0,8,3.4
0.2,34,41,4
0.1,0,1,5.8
0,3,3,5.9
0.1,0,9,1.6
0.2,1,1,1.8
0.2,74,84,4.5
0.1,10,10,2.9
0.1,0,9,4.1
0.2,34,80,4.7
0.1,0,4,4.4
0.2,25,30,6.4
0.3,4,9,4.3
0.1,4,4,6.1
0.4,244,336,3.1
0.4,35,35,2.5
0.2,102,164,9.2
0,0,0,8.7
0.3,49,91,1.9
0.1,18,21,6.6
0.2,3,3,2.9
0.4,4,14,4.6
0.1,3,11,4.9
0,7,10,4
0.1,9,32,4.8
0.4,59,65,1.7
0.1,8,13,4.1
0.2,5,20,1.9
0.1,12,32,3.3
0.2,4,10,4.4
0.3,94,104,4.9
0.1,5,5,6.5
0.4,118,165,4.6
0.1,0,1,0.2
0.1,7,7,7.5
0.1,4,5,3.7
0.2,5,23,3.3
0,8,8,3.5
0.4,15,18,2.4
0.1,4,4,4.4
0.3,7,7,2.7
0.1,8,24,1
0.2,4,4,0.3
0.7,12,12,1.5
0.2,5,9,4.1
0.2,20,32,3.6
0.1,4,7,3.7
0.4,62,62,3.2
0.4,3,3,3.6
0.1,3,6,8.5
0.4,43,45,8.3
0.4,21,21,3.2
0.3,5,25,2.9
0.1,6,10,2.8
0.2,15,16,3.7
0.2,19,23,0.8
0.1,10,20,3.4
0.2,3,27,4.1
0.2,10,10,4.5
0.1,7,9,4.2
0.5,520,556,4.1
0.3,4,21,7.1
0,12,16,6.1
0.2,37,40,3.6
0,0,6,4.3
0,3,3,5.7
0,0,7,2
0.2,9,11,3.4
0.1,9,15,3.1
0.1,15,21,6.7
0.1,49,75,6.5
0.2,29,29,4.4
0.2,3,4,4.3
0.1,102,185,9
0.1,6,7,3.7
0.1,8,8,2.4
0,11,11,3.5
0,16,17,6.2
0.1,44,58,3.2
0.1,0,10,1.7
0.3,80,86,3.3
0.2,40,45,4.3
0.6,88,88,3.9
0.1,22,42,3.9
0.3,110,140,5.3
0,1,4,5.3
0.4,12,64,0.8
0.3,18,18,0.5
0.2,0,8,0.7
0.2,0,7,0.7
0.2,16,16,0.2
0,4,5,4.4
0,0,3,4.5
0.2,66,77,4
0.3,10,10,2.3
0.2,77,78,4.2
0.4,4,4,2.1
0.1,3,6,4.9
0.1,3,7,4.8
0.2,82,117,7.8
0.2,6,15,4.4
0.1,4,5,4.6
0.1,3,9,4.9
0,7,16,3.6
0.1,3,10,4.8
0.7,83,118,3.6
0.3,60,72,3.3
0,6,6,3.2
0.1,2,6,4.9
0.2,0,7,3.3
0.3,19,21,3.4
0,0,3,4.7
0.1,16,16,3.5
0.2,79,80,3.9
0,0,0,7
0.3,17,17,2.5
0.4,69,69,3.1
0,0,4,4.8
0.5,43,43,2.6
0.5,739,744,7.6
0.1,3,6,4.5
0.1,10,11,4.4
0,2,4,7.3
0.5,11,11,2.7
0.2,164,206,4.5
0.1,21,27,6.3
0.2,3,3,6.8
0.1,0,7,5.8
0.1,15,23,7.7
0.2,43,50,3.4
0.1,17,61,3.1
0.3,30,30,2.6
0.5,194,194,3.3
0.3,57,60,2.9
0.2,3,10,2.6
0.5,15,15,3.6
0.1,15,42,3.7
0.1,18,36,6.6
0.1,11,12,4.8
0.4,22,22,2.5
0.1,19,19,4.9
0.4,78,78,3.5
0.4,5,6,3.4
0.1,3,10,7.7
0.2,10,10,4.1
0.4,15,15,2.5
0.4,181,213,2.2
0.2,55,69,4.1
0.1,0,7,4
0.4,6,6,4.6
0.2,25,28,3.9
0.3,48,50,5.6
0.7,42,42,3.4
0,4,5,4.5
0,3,8,4.4
0.4,18,20,4
0.5,67,68,3.1
0.2,61,63,5.4
0.5,306,319,5.1
0,4,4,4.5
0.3,126,126,3.5
0.4,51,53,3.2
0.2,30,50,4.5
0,2,3,5.4
0,0,3,3.7
0.6,655,1171,3.2
0.5,37,37,5.7
0.2,5,6,4.1
0.5,29,29,2.5
0.5,30,30,2.6
0.1,3,7,5
0.5,57,105,1.7
0.3,15,15,6
0.1,6,11,4.8
0.3,0,9,3.9
0.3,21,21,3.7
0.1,15,31,3.6
0,4,15,4.3
0.1,5,13,5.3
0.6,98,103,4.5
0.3,9,10,7.7
0.1,3,4,4.3
0.1,0,2,5.4
0.2,10,10,2.4
0.3,5,5,1.8
0.2,12,12,2.8
0.4,121,121,3.4
0.2,0,13,3.7
0.4,49,49,2.7
0.2,63,68,2.8
0.3,24,36,1.9
0.2,9,9,4.8
0.3,23,27,3.9
0.3,50,65,1.8
0.4,6,6,2.8
0.1,43,46,3.9
0.3,11,11,4.4
0.4,161,164,4.6
0.2,21,23,4.8
0.1,7,19,4.3
0.1,5,12,3.7
0.3,23,23,5
0.1,3,4,4.5
0,0,11,4.3
0.3,59,59,4.8
0,8,12,4.1
0.1,11,13,3.8
0.3,189,213,4.2
0.4,30,53,3
0.5,60,61,4
0.4,73,77,3.4
0.6,80,92,4.7
0.1,13,19,7.1
0.5,76,77,7
0.1,13,34,4.2
0.1,5,6,4.3
0.3,33,40,4
0.2,62,134,4.9
0.4,7,7,3.1
0.1,9,9,4.9
0.1,0,5,5
0.3,6,6,1.7
0.6,34,34,3.4
0.2,11,22,4.3
0.2,32,32,2.4
0.4,7,7,2.5
0.2,3,5,1.8
0.1,40,42,3.2
0.1,8,14,3.2
0.6,62,62,3.6
0.3,3,4,3
0.3,7,7,1.4
0.2,84,103,4.8
0.1,7,7,2.1
0.3,3,15,4.7
0.1,0,6,4.5
0.5,9,9,1.8
0.1,3,12,3.8
0.4,8,8,2.9
0,0,2,6.2
0.2,134,141,5
0.5,190,194,2.9
0.3,0,427,4.8
0.3,28,29,3.5
0.2,7,9,3.3
0.5,70,174,3.9
0.1,10,10,4.6
0.3,17,17,2.9
0.5,64,64,3.2
0.4,90,99,1.8
0.1,0,6,3.8
0.3,0,4,0.7
0.2,23,23,2.2
0,4,4,5.9
0.6,41,41,5.6
0.4,14,26,1.6
0,3,3,6.1
0,2,12,6.2
0.4,3,3,1.8
0.4,6,6,2.7
0.5,46,46,2.9
0.4,5,5,3.1
0.2,7,8,3.4
0.2,6,14,4.4
0.2,0,6,6.2
0.6,32,32,2.3
0.2,42,79,3
0.1,10,10,4.2
0.4,3,3,3.3
0.3,12,17,5.1
0.6,24,24,2.5
0.4,3,4,2.5
0.1,14,14,6.2
0.1,7,8,3.1
0,5,6,3.9
0,5,6,6.2
0.2,7,7,0.9
0.1,6,9,5.7
0.4,8,8,5.4
0,3,18,6.2
0,5,5,2
0.2,2,2,4.5
0,0,6,6.2
0.4,41,41,5.3
0.4,4,4,2.8
0.1,6,10,3.2
0.1,0,5,2.4
0.1,1,6,3.2
0,5,9,2.9
0.3,133,180,3.1
0.3,53,56,2.6
0.2,0,14,1.6
0.5,326,357,4.2
0.1,2,2,4.4
0.5,129,137,2.8
0.2,11,12,3.1
0.7,66,69,2.4
0,0,10,4.4
