"NUMPAR","TNG","TNA","NPA","TLLOC","TNLS","scores_ANN"
34,3,14,14,48,0,7.8
11,6,2,0,76,0,3.3
0,0,0,0,6,0,3.7
9,0,3,0,205,0,3.5
8,0,10,0,111,4,2.2
46,12,25,1,760,13,6.8
46,1,4,0,116,0,3.7
9,0,10,0,172,0,0.9
4,6,2,0,32,0,3
2,4,4,0,28,0,2.1
2,0,2,0,33,0,4.5
6,0,2,0,6,0,3.4
9,1,11,6,79,1,3.2
21,1,0,0,23,0,3.3
21,10,18,0,291,7,5
4,6,2,0,37,0,3.1
3,0,3,0,22,0,2.1
5,0,6,0,26,0,4.9
6,0,0,0,97,0,4.8
2,1,1,0,10,1,4
0,7,2,0,9,0,3.1
2,0,1,0,24,0,4.7
2,3,2,1,779,0,7.1
2,5,6,2,13,0,6.8
5,0,5,0,73,2,1.7
21,0,0,0,8,0,2.6
7,5,6,2,6531,0,6.8
2,0,1,0,103,0,2.7
2,0,0,0,9,0,1.6
16,1,0,0,58,0,3.3
16,0,0,0,19,0,3.9
16,0,4,0,69,0,3.9
9,0,5,0,48,0,5
7,7,2,0,33,0,3.1
2,32,20,1,10,0,4.6
2,0,0,0,20,0,4.1
2,3,2,0,18,2,3.2
4,6,2,0,34,0,3
1,2,3,0,7,0,4
0,0,0,0,206,0,3.9
6,0,2,0,30,2,1.9
9,0,0,0,5,0,2
9,7,2,0,65,0,3.2
9,1,1,0,9,1,2.4
8,0,0,0,24,0,1.9
8,0,2,0,10,0,1.5
13,1,11,6,89,0,4.3
13,0,0,0,7,0,1.6
0,0,1,0,70,0,4.3
0,6,3,0,9,0,3.7
0,0,1,0,111,1,2.9
15,0,0,0,5,0,4.1
15,0,1,1,31,0,1.6
15,1,4,0,31,0,4.2
9,0,14,0,16,0,3.1
9,0,0,0,48,0,6.9
2,1,2,2,83,0,6
2,2,3,0,139,1,2.9
4,6,2,0,35,0,3
2,0,2,0,19,0,2.8
7,6,2,0,50,0,3.2
0,0,0,0,14,0,2.2
53,0,1,0,26,0,5.3
53,31,27,0,541,0,5.8
0,0,0,0,108,0,3.5
4,6,2,0,31,0,3
4,0,5,0,196,0,3.4
5,6,2,0,27,0,3
37,2,5,1,31,0,4.4
37,2,8,0,33,0,3.5
37,0,5,0,171,0,4.3
10,0,3,0,19,0,4
2,0,2,0,84,0,2.4
5,0,1,0,14,0,4.2
17,1,11,6,86,0,4.3
6,0,0,0,17,0,5.4
14,0,8,0,78,0,3.7
14,0,1,0,13,0,4.5
16,6,2,0,56,0,3.2
16,0,8,0,101,5,2.2
0,0,0,0,2,0,1.5
10,0,0,0,9,0,3.8
10,0,10,4,165,0,3.3
20,0,6,0,95,0,5.9
20,1,5,0,34,0,4.2
7,0,1,1,10,0,2.4
7,0,0,0,34,0,1.8
3,0,1,1,10,0,2.4
6,6,2,0,47,0,3.1
5,0,1,0,25,1,2
0,0,0,0,12,0,1.5
8,2,7,0,80,0,3.1
0,0,0,0,42,0,1.5
7,6,2,0,47,0,3.1
25,0,1,0,65,0,4.1
4,6,2,0,36,0,3
4,0,0,0,9,0,4.6
7,6,2,0,36,0,3
2,0,1,0,8,0,2.2
17,0,1,1,10,0,2.4
17,0,10,0,44,0,3.5
17,0,9,0,86,0,7.1
1,0,0,0,46,1,3.2
6,0,1,0,9,0,2.2
30,6,7,1,42,0,4.6
30,0,0,0,17,0,3.8
30,1,1,0,22,0,4.2
30,18,42,13,83,10,7.9
3,0,0,0,54,1,1.2
34,1,10,0,221,1,5.2
34,0,0,0,7,0,4.1
1,0,0,0,23,1,2.7
29,2,1,0,64,0,5.4
29,2,13,0,31,0,7.4
29,0,0,0,15,0,6.9
29,0,0,0,1,0,3.5
29,0,1,0,3,0,2.8
4,1,5,0,62,1,3.5
4,0,0,0,12,0,4.3
5,1,3,2,18,1,2.2
0,0,3,0,174,0,2.6
2,0,0,0,40,1,2.2
17,0,4,0,52,11,4.4
8,2,3,0,70,0,2.1
0,0,2,0,26,0,3.1
2,0,0,0,7,0,4.5
2,1,12,1,15,0,6.8
7,2,3,0,53,0,2.7
1,1,3,2,18,0,2.3
1,0,0,0,18,1,2.2
53,0,0,0,11,0,2.7
53,12,6,0,191,0,5.8
6,0,0,0,104,0,0.8
4,0,0,0,57,0,2.3
30,1,1,1,91,0,2.3
30,11,12,1,73,0,7.2
73,3,19,0,449,0,4.7
42,1,2,0,25,0,4.2
42,0,0,0,6,0,3.8
42,6,15,0,281,3,6.8
3,8,25,0,34,0,2
2,8,3,0,20,0,3.1
4,6,3,1,32,0,3
7,0,0,0,9,0,4.6
2,8,25,17,10,0,4
7,8,3,0,20,0,3.1
10,1,2,0,59,0,3.4
10,0,0,0,12,0,1.9
1,0,0,0,26,0,1.7
0,0,2,0,18,1,1.7
21,0,0,0,6,0,3.8
21,0,4,1,87,0,5.9
21,1,1,0,22,0,4.2
1,1,1,1,13,0,1.8
0,0,2,0,100,1,2.5
5,0,0,0,23,0,3.8
5,0,1,0,43,0,3.8
8,6,2,0,56,0,3.2
6,3,0,0,18,0,2.4
2,0,4,0,28,1,2
12,8,20,11,79,9,5.5
12,0,1,0,21,0,4.7
6,0,2,0,64,0,4.9
0,0,4,0,29,1,2
15,5,3,0,33,0,3.7
4,0,2,0,37,1,2
4,15,5,0,58,0,3.3
0,0,2,2,6,0,2
5,9,29,19,63,1,4.2
8,0,0,0,19,0,1.6
8,0,0,0,30,0,3.9
8,0,0,0,11,0,4.3
0,0,4,0,32,1,2
10,3,2,1,52,0,2.8
10,6,2,0,35,0,3
13,0,4,0,85,0,3.2
13,0,1,0,13,0,1.9
14,0,1,0,32,0,3.6
14,0,0,0,9,0,4.6
2,0,12,11,10,0,2.5
2,3,2,1,13,0,3.1
4,0,4,0,29,1,2
10,2,8,0,32,0,3.5
10,5,5,1,30,0,4.7
10,0,0,0,11,0,4.1
0,0,1,0,191,0,2.6
0,0,2,0,15,1,2.3
5,0,11,11,6,0,2
3,5,3,0,6,0,3.7
1,0,1,0,152,0,1.9
8,0,2,0,19,0,4.3
4,6,3,0,38,0,3
0,0,2,0,27,0,2.5
4,12,6,0,283,0,3.3
4,7,12,2,20,2,3.4
7,1,2,0,25,0,4.2
0,4,0,0,49,0,1.7
3,0,1,0,10,0,1.4
12,0,0,0,11,0,2.2
12,4,8,0,37,0,3.7
18,0,3,0,273,0,2.8
0,0,0,0,58,0,3
0,0,0,0,18,0,3.5
20,11,5,2,67,0,3.9
11,11,3,0,39,0,3.9
6,0,1,0,12,0,5.5
0,0,7,0,24,0,4.4
10,0,0,0,23,0,3.1
10,1,0,0,19,0,4.2
1,0,1,0,25,0,2.6
0,1,0,0,65,0,3.9
0,0,0,0,30,0,3.9
0,0,2,0,20,0,1.9
6,0,4,2,65,1,1.9
5,2,3,0,37,0,3.2
0,0,1,0,278,0,2.9
9,0,0,0,6,0,4.2
0,44,24,0,654,36,3.7
5,0,0,0,28,0,4.3
17,3,3,0,26,0,3.4
17,0,0,0,16,0,1.7
17,3,21,4,216,0,4.6
4,0,2,0,117,1,1.8
25,0,5,0,102,0,4.5
8,0,3,0,51,0,2.4
9,1,2,0,25,0,4.2
9,0,0,0,11,0,4.1
21,0,2,0,314,1,1.8
9,0,0,0,23,0,1.8
0,0,0,0,96,0,2.3
4,2,2,0,28,2,2.5
19,0,6,2,69,0,3.7
19,0,0,0,15,0,3.8
4,6,2,0,28,0,3
13,1,2,0,21,0,3.5
1,1,0,0,6,0,2
11,0,2,0,9,0,5.4
11,0,1,0,110,0,2.9
11,0,3,0,60,1,2.8
11,0,0,0,8,0,4.1
2,2,4,0,57,0,4.5
4,0,0,0,44,0,2.6
4,0,0,0,8,0,4
8,2,2,0,22,2,2.2
8,2,1,0,69,0,0.6
2,2,2,0,22,2,2.2
2,1,2,0,19,0,4.5
35,0,1,0,96,0,3.7
4,0,3,0,25,0,1.6
7,2,2,0,41,0,4.9
3,2,2,0,20,2,2.2
2,1,2,0,32,0,4.6
8,4,2,0,39,4,2.9
5,1,3,0,32,0,3
5,0,1,0,12,0,5.5
5,0,9,0,57,1,4.5
0,0,0,0,65,0,1.5
0,0,5,0,22,1,2
21,8,3,0,20,0,3.1
21,1,15,0,94,6,5.2
21,5,4,0,16,0,3.3
4,6,5,0,17,0,3.4
10,0,0,0,19,0,6
10,0,0,0,18,0,4.1
10,0,2,0,29,0,3.4
15,0,3,0,130,0,3.5
15,0,10,0,62,0,3
5,0,3,0,37,0,2.9
5,0,2,0,30,0,2.5
1,1,1,0,59,1,2.5
3,0,5,0,31,0,4.5
27,0,0,0,66,0,4.4
27,9,0,0,134,6,2.6
27,0,1,0,9,0,1.9
10,0,0,0,13,0,3.8
10,1,1,0,22,0,4.2
0,0,1,0,6,0,1.7
8,0,3,3,5,0,1.8
8,0,5,0,29,0,3.9
5,2,0,0,19,0,4.2
1,0,2,0,5,0,3.1
1,0,0,0,23,0,4.1
0,0,0,0,22,1,1.8
3,0,4,0,53,0,1.9
27,4,6,0,102,0,4.3
0,0,1,0,31,0,2.4
4,7,12,0,48,0,6.5
2,0,1,0,33,1,2.5
2,1,0,0,28,0,4.3
24,11,17,1,456,0,3.9
5,0,27,3,262,1,2.9
0,0,1,0,37,1,2.5
0,0,1,0,11,0,2.5
19,0,6,0,148,0,4.8
4,0,4,0,61,0,1.9
2,0,2,2,4,0,1.8
17,2,18,0,127,0,5.4
1,0,6,1,26,0,3.7
1,3,1,0,31,0,2.5
1,0,1,0,27,0,2.4
14,2,3,0,105,0,1.6
3,6,0,0,22,0,4
4,3,4,0,64,0,3.4
2,0,5,1,34,0,3.9
1,0,1,0,33,1,2.5
2,1,2,0,29,0,3.2
3,2,3,0,47,0,3.3
13,1,15,8,126,1,3.6
2,0,0,0,99,0,2.1
0,0,1,0,57,1,2.5
2,0,3,0,255,0,2.9
12,6,5,0,14,0,6.3
0,0,1,0,41,1,2.5
9,0,2,1,31,0,2.5
9,0,0,0,41,0,4.5
9,0,3,0,31,0,4.7
1,3,6,0,36,0,3.1
0,0,0,0,44,1,1.8
73,34,34,1,69,0,8.4
73,0,16,0,618,0,4.3
73,0,9,0,30,0,5.8
73,0,0,0,14,0,5.9
73,0,1,0,24,0,4.3
73,0,2,0,21,0,6.9
11,2,1,0,22,0,4.2
11,1,0,0,16,0,4.1
11,0,0,0,10,0,3.1
11,0,0,0,5,0,2.1
11,18,29,0,196,0,3.7
0,0,0,0,21,1,1.8
6,6,19,1,190,0,2.9
0,0,0,0,37,1,1.8
1,0,1,0,23,1,2.5
9,11,10,0,72,0,6.2
13,0,0,0,70,0,5
1,0,1,1,5,0,1.9
43,0,0,0,5,0,4.2
43,3,4,0,90,0,4
43,6,7,2,143,0,1.2
16,2,3,0,51,0,2.1
16,1,1,0,95,0,4.5
19,0,1,0,48,0,4.5
19,0,6,1,67,3,6.1
10,5,10,0,57,0,4.1
0,0,4,4,6,0,1.9
0,0,1,0,21,0,2.4
0,1,1,0,85,0,2.6
0,0,1,0,13,0,2.8
1,0,0,0,28,0,2.6
0,0,0,0,15,1,2
6,0,0,0,12,0,4.5
6,0,3,0,61,0,5.5
0,0,2,0,12,0,1.9
0,0,0,0,7,1,1.9
23,6,12,0,292,0,3.5
6,1,5,0,37,0,2.1
27,1,10,0,131,0,1.8
27,4,7,3,95,1,3.5
27,2,1,0,22,0,4.2
27,0,0,0,5,0,2.7
27,0,0,0,5,0,4.2
27,9,10,0,73,10,5.6
15,0,34,0,41,0,5.5
45,0,35,0,643,0,5.4
5,3,3,0,32,0,2.9
1,0,5,1,37,0,2.9
4,0,0,0,32,0,1.9
4,0,0,0,114,0,2.7
24,0,0,0,4,0,0.6
5,5,5,0,50,5,3.3
4,4,17,1,142,0,2.9
4,1,5,0,43,0,2.3
23,11,14,1,98,0,7.2
3,2,2,0,40,0,2.9
41,9,35,8,409,0,5.2
7,1,2,0,33,0,2.4
4,0,3,0,161,1,3.2
2,0,5,1,39,0,2.4
32,11,12,1,73,0,7.2
32,0,1,0,7,0,3.9
32,0,0,0,9,0,4.3
32,0,1,1,3,0,3.2
32,0,1,0,15,0,5.5
1,0,0,0,233,1,2.9
7,1,7,0,64,0,3.2
10,1,2,0,36,0,2.8
10,0,0,0,8,0,1
1,0,2,0,11,0,2.2
3,0,5,0,27,0,3.6
2,3,4,0,39,0,4.8
2,0,2,0,11,0,2.2
1,0,0,0,8,0,1
83,8,0,0,400,0,6.9
0,0,1,0,18,1,1.8
32,0,0,0,6,0,1.9
32,0,5,0,17,0,4.7
32,6,13,0,201,0,3.1
11,7,9,1,69,8,5.5
17,0,5,0,141,0,4.6
2,0,3,0,19,0,2.5
1,0,5,1,23,0,3.6
4,4,3,0,56,0,1.8
3,2,2,0,41,0,2.4
4,0,3,0,58,0,3.2
1,0,0,0,9,0,4.2
12,8,19,3,193,4,4.3
3,1,5,0,30,0,4.9
16,0,5,0,79,3,3.8
16,1,8,0,94,0,3.2
1,0,0,0,10,1,1.7
5,3,4,0,29,0,4.2
4,0,5,0,31,0,3.6
15,0,2,0,48,1,4.4
15,6,5,0,13,0,6.1
15,0,6,0,22,0,4.2
15,4,2,0,30,0,2.7
15,0,0,0,3,0,3.1
4,0,0,0,50,0,1.8
14,0,3,0,75,8,3.5
14,0,0,0,73,0,2.9
0,0,0,0,34,0,1.5
2,0,0,0,57,0,2.5
12,0,2,0,14,0,2.5
12,2,13,0,31,0,7.4
3,0,0,0,3,0,3.1
12,2,2,0,70,0,3.3
5,3,7,0,65,0,2.4
3,0,1,0,11,0,5.5
11,0,3,0,31,0,4.7
11,0,4,0,26,3,4.5
5,1,4,0,33,0,2.3
11,0,1,1,39,0,1.6
83,2,17,0,255,2,3.8
4,1,4,0,36,0,2.3
52,0,15,0,183,0,4.2
8,0,0,0,12,0,0.7
8,0,0,0,69,0,1.9
2,3,4,4,17,0,3.7
2,0,0,0,34,0,1.4
2,3,4,4,18,0,3.7
4,0,1,0,11,0,4.6
4,4,2,2,10,0,2.8
2,2,6,0,48,0,2.3
51,8,28,6,580,13,4.9
4,0,0,0,2,0,1.5
10,4,11,2,93,0,2.9
12,1,25,10,234,4,4.7
6,4,16,1,134,0,2.9
7,1,7,0,43,0,2.3
0,0,2,0,18,0,2.5
20,0,0,0,8,0,3.8
20,0,7,0,61,0,3.1
20,0,3,0,72,1,5.3
0,0,2,0,27,1,1.8
3,0,3,2,31,0,2.8
6,3,6,0,35,0,3.7
1,0,6,1,23,0,3.6
8,4,5,0,35,0,5.2
8,0,3,0,68,1,3
9,1,2,0,68,2,2.7
0,0,0,0,56,0,1.7
2,0,5,1,28,0,3.8
1,1,5,0,14,0,2.5
2,0,4,0,35,0,4.4
1,0,0,0,72,0,2.5
1,0,2,0,15,0,1.2
22,0,3,0,229,0,3.9
26,0,0,0,5,0,4.2
26,7,17,1,482,9,6.5
1,0,0,0,9,1,1.7
1,0,3,0,23,0,1.4
25,2,4,0,79,0,6.1
25,0,1,1,7,0,1.7
25,0,1,0,17,0,2
1,0,1,0,38,0,2.2
13,0,9,1,5,0,3
1,0,0,0,23,0,2.9
0,0,2,0,94,1,3.3
15,0,9,1,188,2,2.8
6,0,1,0,15,0,2.3
6,8,20,2,67,0,3.4
4,0,1,0,57,0,1.7
3,0,1,0,7,0,5.5
0,0,2,0,97,1,3.3
5,2,8,5,36,0,3.2
2,0,1,1,131,0,4.3
3,0,5,0,7,0,5
0,0,2,0,83,1,1.8
4,0,7,0,154,1,3.4
4,0,0,0,11,0,4.1
1,0,1,0,14,0,2.2
0,0,3,1,68,0,3.2
0,0,2,0,501,1,4.3
0,1,0,0,8,0,2
0,0,0,0,1,0,3.6
0,0,1,1,62,0,3.2
21,5,11,1,315,5,6.2
21,0,0,0,5,0,4.2
7,0,1,1,61,0,2.5
11,9,10,0,68,0,4.1
15,5,3,0,84,0,3.6
5,0,6,0,44,2,4.4
1,0,0,0,8,0,2.4
3,0,4,2,43,2,4
15,0,0,0,6,0,4.7
15,0,0,0,6,0,4.1
0,0,0,0,3,0,1.9
2,0,2,0,142,1,3.1
2,5,19,1,314,0,3.5
7,1,7,6,40,0,2.4
12,7,17,9,67,8,5.5
12,0,1,0,7,0,5.5
8,6,25,17,73,1,3.9
0,1,2,0,22,0,1.6
1,0,2,0,7,0,1.7
6,7,8,2,539,0,4.8
1,1,4,0,10,0,4
3,0,0,0,15,0,0.8
7,1,1,1,22,1,3.5
1,0,2,0,8,0,1.7
3,0,0,0,7,0,3.8
6,0,2,0,11,0,2
6,0,0,0,10,0,1.8
15,13,38,23,135,15,5.8
15,0,0,0,6,0,1.4
2,0,3,0,34,1,5
3,2,2,0,41,0,3.3
2,2,1,0,38,0,3.3
0,2,0,0,58,0,1.9
4,0,3,0,86,0,5.3
4,0,2,0,19,0,2.4
30,0,7,1,53,0,3.9
30,4,4,0,43,0,4.5
1,2,1,0,17,0,4.6
1,0,3,0,71,1,2.2
3,0,10,0,121,0,0.7
3,0,1,1,7,0,1.9
3,0,1,0,62,1,2.5
8,0,3,0,27,0,4.3
8,0,4,0,29,0,6.5
3,0,2,2,4,0,2
3,0,2,0,28,0,2.9
0,0,1,0,29,1,1.8
2,0,2,0,11,0,1.3
10,0,1,1,52,0,5.7
1,0,1,0,42,1,2.1
0,88,28,0,1778,1,5
4,0,4,0,94,0,3.9
4,0,2,0,8,0,1.6
1,0,0,0,39,0,1.1
29,88,24,0,9,0,6.3
29,24,24,0,293,0,3.9
2,0,1,1,9,0,1.9
9,5,10,1,99,0,4.3
13,1,1,0,6,0,2.4
13,1,7,0,135,1,2.1
13,0,9,0,18,0,4
1,0,7,0,42,0,4.9
1,2,6,5,10,0,2.9
2,0,6,0,62,0,2.6
1,4,0,0,6,0,3.1
3,5,6,4,27,0,3.1
4,0,3,0,26,0,3.3
16,2,12,0,114,0,4.8
16,0,7,0,80,0,4.3
1,0,4,0,19,0,4.9
12,0,17,0,124,0,5.3
9,0,0,0,5,0,4.2
39,8,10,0,76,0,3.7
39,0,0,0,33,0,2.7
39,8,20,1,566,11,6.6
39,0,6,0,197,0,2.9
18,0,0,0,59,0,6.6
18,51,53,24,33,0,5.3
0,0,4,0,15,0,2.8
7,0,0,0,4,0,4.6
24,8,13,0,413,1,5.3
24,2,2,0,29,2,5.2
2,1,9,0,102,0,1.8
10,0,16,1,161,0,5
10,0,21,0,289,0,3.7
2,0,2,0,11,0,1.4
1,0,7,1,25,0,4
3,0,0,0,47,0,2.7
3,1,1,0,18,1,4.8
5,0,6,1,26,0,4.1
3,0,2,0,24,0,3.2
4,0,1,0,15,0,1.4
4,3,3,2,31,0,2.9
27,0,7,0,58,0,4.1
27,4,7,0,107,3,6
27,3,5,0,57,0,3.4
27,0,9,0,151,0,3.8
27,4,5,0,30,0,3.6
10,15,5,0,91,0,3.9
1,0,0,0,34,0,3
3,0,5,0,62,0,2.9
3,2,1,0,21,0,2.1
31,0,11,0,270,0,4.4
17,0,0,0,104,0,6
17,1,6,0,46,0,3.2
2,2,2,0,19,0,2.7
14,0,24,1,105,0,5.2
14,0,0,0,53,0,1.8
10,8,7,0,145,0,3.6
82,53,55,6,738,38,5.4
82,0,2,1,21,0,2.8
16,1,2,2,46,0,5.4
16,0,0,0,9,0,4.6
3,0,2,0,20,0,1.6
19,0,9,0,24,0,3.6
3,1,3,0,27,0,1.9
3,0,2,0,25,0,3.3
2,5,15,13,17,0,3.2
19,5,11,1,315,5,6.2
2,0,2,0,6,0,4.1
13,1,12,0,152,0,2.1
5,2,2,0,34,0,6.7
5,0,2,0,6,0,4.1
20,1,1,0,30,1,2.4
20,5,10,0,202,0,2.8
0,26,25,0,280,1,3.9
3,2,8,0,121,0,2.8
1,0,3,0,38,0,3.7
1,26,23,0,9,0,5.6
2,2,5,0,56,1,2.3
42,1,7,0,120,2,3.1
42,14,16,0,253,1,4.5
1,1,1,0,31,0,2.3
20,7,12,5,194,1,3.5
7,1,5,0,55,0,2.6
5,1,2,0,6,0,1.5
5,0,8,5,62,0,3.8
7,2,5,0,52,0,6.5
3,0,0,0,43,0,3
1,1,12,0,8,0,5.1
0,1,1,0,5,0,1.5
3,0,3,0,29,0,3.4
1,0,1,0,18,0,2.7
1,2,1,0,17,0,2.7
1,0,1,1,12,0,2.3
0,18,10,0,24,1,1.8
6,0,0,0,44,0,3.1
1,18,8,0,8,0,4.8
7,3,4,0,11,0,3.3
7,0,1,1,3,0,3.4
0,0,2,0,810,1,4.6
5,0,3,1,32,0,3.3
4,2,4,0,42,0,2.9
7,11,3,1,128,0,3.9
7,0,2,0,24,0,3.3
1,0,0,0,42,1,1.5
304,0,0,0,13,0,3.8
24,14,20,4,220,2,4.9
0,101,18,0,16,0,1.5
0,83,10,0,5,0,6.1
20,0,1,0,24,0,1.6
20,4,8,1,232,3,6
20,0,2,0,29,0,2.9
20,0,0,0,12,0,2.5
2,1,12,0,92,0,3.8
0,18,8,0,6,0,4.8
0,0,3,3,5,0,1.5
0,0,0,0,116,0,3.2
37,0,14,0,233,0,4.6
30,5,32,0,412,3,4.7
30,0,0,0,16,0,4.5
0,18,11,0,1681,1,4.7
16,3,3,0,25,0,3
16,0,12,0,96,0,4.7
5,0,1,0,7,0,2
8,3,2,2,44,0,3.9
4,4,9,1,107,0,2.8
5,1,5,0,46,0,2.4
1,0,1,0,23,0,4.3
27,14,29,0,345,6,3.5
10,0,1,0,45,0,3.6
4,4,5,0,42,0,2.9
37,4,8,1,232,3,6
37,4,5,0,78,0,4.2
37,0,4,4,23,0,4.3
37,3,1,0,85,0,6.5
7,1,4,2,35,0,4
41,0,1,0,40,0,3.4
41,0,1,0,195,1,6.2
41,0,4,0,105,0,3.1
6,1,4,0,32,0,2.6
7,1,3,0,48,0,2.7
10,4,10,0,156,0,3.4
8,0,0,0,11,0,3.8
8,0,1,0,10,0,2.6
8,2,13,0,28,0,7.4
8,0,0,0,20,0,2.6
14,0,1,0,10,0,2.9
14,0,28,1,180,0,4.2
14,0,13,0,169,0,7.8
14,0,0,0,29,0,1.6
2,0,3,0,35,0,2.7
1,0,4,0,59,0,3.8
8,0,5,5,50,0,3.5
10,0,0,0,18,0,3.1
11,0,2,0,71,0,3.4
7,0,2,0,23,0,5
8,4,11,0,132,1,3.8
16,4,8,0,160,0,3.6
16,0,3,1,131,1,5.9
16,0,6,0,179,0,3
6,5,9,4,51,0,2
32,0,1,0,31,0,6.5
32,23,1,0,163,6,5.2
4,0,0,0,25,0,1.3
4,4,8,1,101,0,2.9
4,1,5,0,40,0,2.3
16,0,0,0,10,0,1.7
16,0,7,0,259,0,3
5,0,3,0,18,0,2.9
5,1,9,0,103,0,1.8
11,3,3,0,67,2,4.4
24,25,7,0,179,9,5.3
24,0,0,0,8,0,2.9
24,2,2,0,31,0,5.4
8,2,2,0,88,0,1.2
43,0,0,0,12,0,2.7
43,0,3,0,33,1,5
0,5,15,13,6,0,3.2
13,3,2,0,28,0,2.1
13,1,2,0,44,0,1.2
12,2,0,0,20,0,3.4
12,1,1,1,38,0,2.5
2,0,4,0,26,0,4.4
10,2,4,0,26,0,2.2
10,0,0,0,20,0,2.4
19,5,11,1,316,5,6.2
19,0,0,0,24,0,3
4,4,5,0,97,0,2.5
5,0,3,0,65,0,3
0,1,6,2,226,0,4.6
0,101,21,0,508,1,4.4
5,5,2,0,27,0,3.3
2,0,1,0,21,0,1.6
10,0,3,0,28,0,3.3
10,1,6,0,46,0,3.2
6,0,4,0,57,0,1.6
4,0,7,0,24,1,4.2
4,1,2,0,30,0,2.1
4,2,2,0,11,0,2.5
15,0,10,10,72,0,3.9
15,0,0,0,15,0,5.1
15,3,0,0,52,4,7.1
15,2,4,0,80,0,7.9
4,6,8,2,29,2,3.1
3,0,2,0,19,0,1.6
3,3,1,0,45,0,3.3
9,2,0,0,44,0,2.9
88,1,19,0,482,0,5.5
17,0,2,0,334,0,2.8
38,0,4,0,37,0,3.6
38,0,4,0,41,0,4.6
4,0,3,0,39,0,2.8
9,3,6,0,91,0,4.1
9,0,0,0,21,1,1.4
16,4,8,1,232,3,6
13,0,0,0,6,0,4.2
13,5,28,5,305,0,4.5
16,83,10,0,5,0,6.1
16,6,1,0,238,0,1.2
0,0,2,0,54,1,1.8
4,0,2,0,14,0,3.9
4,0,1,0,9,0,2.4
2,0,3,0,37,1,3
0,0,2,0,73,1,2.3
22,0,4,0,41,0,4.9
22,0,12,2,124,1,4.8
4,2,2,0,35,1,3.2
14,0,2,0,65,0,2.7
2,0,2,0,17,0,2.5
3,1,4,0,32,0,2.7
3,0,0,0,75,0,1.7
18,0,6,0,166,0,4
6,2,15,0,36,5,4
2,1,4,0,44,0,4.6
0,0,1,0,40,1,1.8
19,9,32,0,517,0,3
0,95,37,0,60,1,1.8
14,2,16,1,230,1,4.1
14,4,2,0,65,0,3.5
14,0,0,0,6,0,4.2
4,0,12,1,30,2,6.7
4,0,1,1,3,0,4.8
4,0,2,0,31,0,2.8
3,85,23,0,8,0,6.3
10,186,60,0,352,0,3.7
6,0,4,0,39,0,1.8
11,0,2,2,4,0,1.5
11,0,4,4,137,0,6
4,10,13,0,44,1,1.8
6,2,4,0,17,0,2.4
0,1,0,0,18,0,2.3
0,10,13,0,30,1,1.8
7,0,1,0,31,0,2.6
7,0,0,0,24,0,1.8
13,0,1,0,38,0,3.4
12,0,1,0,46,0,3
5,3,2,0,28,0,2.5
7,4,5,0,58,0,2.6
7,10,13,2,9,0,4.2
0,0,0,0,34,1,1.9
35,0,0,0,6,0,4.2
35,16,24,0,395,10,4.5
35,0,0,0,28,0,1.9
11,11,11,0,106,0,3.1
3,0,0,0,33,1,1.8
5,3,9,0,55,0,3
1,29,32,0,8,0,5
53,1,25,0,839,0,4.6
53,0,1,0,17,0,4.8
0,30,32,0,8,0,5
14,5,0,0,49,0,3.3
19,0,2,0,11,0,3.6
0,30,32,0,9,0,5
0,0,1,0,23,1,1.8
6,0,0,0,31,0,2.1
32,9,9,0,116,0,4
34,0,0,0,43,0,4.9
34,7,9,2,140,0,5.1
34,0,0,0,7,0,3.9
34,0,0,0,13,0,3.4
20,0,0,0,29,0,3.4
20,0,4,4,12,0,2.7
20,0,2,0,10,0,3.6
0,0,1,0,33,1,2.1
22,0,4,4,37,0,6.5
22,2,14,2,61,1,3.8
0,30,32,0,7,0,5
3,0,0,0,5,0,2
8,1,1,1,57,0,2.3
1,3,7,0,152,1,3
10,0,2,0,10,0,3.6
10,4,5,0,45,0,4.5
10,2,11,2,54,3,3.5
5,5,5,0,65,5,2.9
20,2,2,0,50,0,2.6
2,0,3,0,39,1,1.9
2,1,1,0,12,2,2
8,1,1,0,39,0,3.6
2,2,4,2,8,0,2.5
2,0,0,0,6,0,7
0,0,1,0,27,1,1.8
6,0,2,0,15,0,3.9
21,2,0,0,133,0,1
21,1,1,0,23,0,2
12,0,7,0,60,0,1.9
8,0,1,0,39,1,1.8
8,0,3,0,55,0,3.8
11,1,2,0,57,0,3
2,4,4,0,38,0,1.7
4,0,2,0,15,0,3.9
4,0,2,0,42,0,4.1
0,0,1,0,30,1,1.8
0,0,1,0,90,1,3.8
2,0,2,0,51,0,5.1
3,1,1,1,15,0,2
2,0,2,0,31,0,3
19,0,0,0,9,0,4.6
19,6,6,0,33,0,5.8
19,0,0,0,83,0,5.6
19,0,2,0,16,0,3.9
5,0,0,0,23,0,2.7
1,7,9,0,20,0,6.1
6,6,11,2,135,0,3.1
5,2,5,0,42,0,2.4
1,0,0,0,97,0,3
4,1,5,0,34,0,4
10,0,0,0,25,0,3
10,0,2,0,15,0,3.9
27,5,9,0,224,2,3.7
1,0,4,0,37,0,4.5
1,0,1,0,32,1,1.8
0,0,0,0,122,0,3
1,0,4,0,15,0,5
0,0,1,0,17,0,2.9
18,0,1,0,26,0,4.4
3,0,1,0,71,0,2.3
3,0,0,0,118,0,3.2
